epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
70,1854653.5424964312,1361.8562,1975529.2925347222,1405.5352783203125
71,1856223.276101816,1362.4316,2002654.8211805555,1415.15185546875
72,1856085.8373406916,1362.382,1983982.3206741898,1408.5391845703125
73,1858343.4036562154,1363.211,2025851.7505063657,1423.3240966796875
74,1859354.7562734704,1363.5826,2008342.242115162,1417.1597900390625
75,1854138.7037515433,1361.6674,2016799.3001302083,1420.1405029296875
76,1855635.283473244,1362.2177,2007201.636646412,1416.7572021484375
77,1855199.6374890686,1362.0565,2029097.474681713,1424.464111328125
78,1857256.2645395007,1362.8121,1998392.0988136574,1413.6448974609375
79,1852344.3717109493,1361.0087,1988865.4615885417,1410.271728515625
80,1855320.4029316115,1362.1013,1983567.864945023,1408.3919677734375
81,1857909.0920556406,1363.0511,2021310.8171296297,1421.72802734375
82,1853417.3426078346,1361.4022,2025232.5143229167,1423.1065673828125
83,1853064.3253491602,1361.2738,2018297.7724247684,1420.668212890625
84,1854540.1536240643,1361.8142,1997084.5799334492,1413.1826171875
85,1855534.6983686567,1362.18,1984995.3841869214,1408.898193359375
86,1854912.6110126933,1361.9519,2021825.2133246528,1421.9091796875
87,1852594.888498611,1361.1006,1997538.009837963,1413.3428955078125
88,1853107.599016339,1361.2887,1989207.4990596066,1410.392822265625
89,1853804.0860863994,1361.5444,2061913.1995804398,1435.936279296875
90,1853064.2179807865,1361.2732,2008115.937282986,1417.080078125
91,1855147.7038680906,1362.0374,2008395.046947338,1417.1785888671875
92,1857105.7526974715,1362.7561,2006801.5573640047,1416.615966796875
93,1850708.988444115,1360.4069,2003765.851490162,1415.544189453125
94,1854878.4878083284,1361.9392,1987462.943287037,1409.774169921875
95,1853731.141145445,1361.5178,1995439.6412037036,1412.600341796875
96,1852535.5379824264,1361.0781,1994031.3968460648,1412.101806640625
97,1854820.4758754726,1361.9181,2077931.2178819445,1441.5029296875
98,1853335.8047250765,1361.3726,1998162.912037037,1413.563720703125
99,1851782.2205303635,1360.8011,1982459.5831886574,1407.99853515625
