epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss
47,73934070.0,8598.428,719315.3,848.12616,74652234.01363204,74889584.0,8653.8759765625,725775.5,851.9244995117188,75615347.42592593
48,73862260.0,8594.344,719444.56,848.20624,74582191.69330487,74822104.0,8649.9765625,726143.5,852.140625,75548232.87037037
49,73788520.0,8590.019,719279.06,848.0961,74507739.224157,74754688.0,8646.0791015625,725742.25,851.9049682617188,75480431.9537037
50,73725416.0,8586.321,719279.0,848.10333,74444222.70891741,74687256.0,8642.1787109375,725704.0,851.8826293945312,75412963.2962963
51,73647430.0,8581.837,719210.7,848.0717,74367152.58530311,74619960.0,8638.28515625,725683.125,851.8702392578125,75345653.50925925
52,73590890.0,8578.522,719233.06,848.0829,74310265.14118162,74552776.0,8634.3955078125,725658.9375,851.856201171875,75278430.02777778
53,73495660.0,8572.975,719474.56,848.22406,74215381.35569331,74485472.0,8630.498046875,725891.0625,851.9923095703125,75211373.83333333
54,73455496.0,8570.625,719590.3,848.29663,74175140.17449008,74418360.0,8626.6064453125,726082.75,852.10498046875,75144446.9537037
55,73378060.0,8566.104,719704.6,848.3606,74097848.62501608,74351408.0,8622.7255859375,726154.0625,852.1467895507812,75077561.75925925
56,73332456.0,8563.426,719773.4,848.4001,74052075.66923018,74284760.0,8618.861328125,726081.5625,852.1040649414062,75010842.0925926
57,73243576.0,8558.223,719664.75,848.33954,73962812.20504643,74217832.0,8614.9755859375,726033.625,852.075927734375,74943872.39814815
58,73215930.0,8556.662,719606.25,848.30304,73936072.8461123,74151080.0,8611.1005859375,725847.5625,851.9668579101562,74876910.32407407
59,73107864.0,8550.339,719616.4,848.3039,73827969.61372463,74084000.0,8607.205078125,725790.75,851.9334716796875,74809780.2037037
60,73056070.0,8547.321,719539.9,848.2654,73776208.7604105,74017272.0,8603.3291015625,726007.5625,852.0607299804688,74743282.69444445
61,72998344.0,8543.948,719648.4,848.3213,73718716.31214795,73950592.0,8599.4541015625,726034.8125,852.0768432617188,74676623.3888889
62,72927410.0,8539.757,719663.2,848.33386,73647135.49319685,73884040.0,8595.5830078125,726246.9375,852.201171875,74610294.16666667
63,72865200.0,8536.072,719370.06,848.1621,73583904.17325549,73817424.0,8591.7060546875,725719.5,851.891845703125,74543133.66666667
64,72778456.0,8531.011,719307.9,848.1178,73497421.22667764,73750896.0,8587.833984375,725677.5,851.8672485351562,74476567.07407407
65,72714370.0,8527.336,719212.0,848.0734,73434750.487101,73684536.0,8583.966796875,725679.3125,851.8682250976562,74410182.26851852
66,72670270.0,8524.694,719482.94,848.2295,73389911.87880346,73618320.0,8580.11328125,725978.875,852.0440063476562,74344304.78703703
67,72574320.0,8519.105,719557.25,848.2741,73294687.9796291,73551768.0,8576.232421875,725942.375,852.0223999023438,74277721.9537037
68,72532860.0,8516.588,719575.4,848.26654,73251834.61910029,73485728.0,8572.3798828125,726039.75,852.079833984375,74211763.03703703
69,72436130.0,8510.873,719274.6,848.1077,73154356.01821035,73419384.0,8568.51171875,725696.0,851.8779296875,74145076.35185185
70,72408456.0,8509.38,719188.44,848.0593,73128773.27307801,73353408.0,8564.6611328125,725741.25,851.9044189453125,74079161.80555555
71,72317256.0,8504.009,719250.25,848.0851,73037400.84580365,73287104.0,8560.7890625,725676.125,851.8662719726562,74012783.80555555
72,72242990.0,8499.5,719430.6,848.0146,72960577.88893747,73220944.0,8556.9248046875,725651.25,851.851318359375,73946602.02777778
73,72204950.0,8497.398,719416.6,848.18994,72925186.15159854,73155184.0,8553.0771484375,725823.5,851.9526977539062,73880979.77777778
74,72145490.0,8493.885,719334.56,848.1452,72865437.14694308,73089088.0,8549.216796875,725735.9375,851.9014282226562,73814829.6111111
75,72074936.0,8489.687,719291.4,848.10913,72794098.23421384,73023152.0,8545.3583984375,725750.5,851.9100952148438,73748915.49074075
76,72006050.0,8485.684,719242.75,848.0894,72726137.74078551,72957584.0,8541.5224609375,725671.125,851.8634643554688,73683247.2962963
77,71930050.0,8481.205,719201.3,848.0603,72649990.36611024,72891696.0,8537.6630859375,725615.875,851.8311157226562,73617316.18518518
78,71880110.0,8478.189,719098.0,848.00525,72598883.59577149,72826120.0,8533.8232421875,725895.9375,851.9953002929688,73552029.1388889
79,71793460.0,8473.1,719220.56,848.07837,72512623.1736413,72760176.0,8529.95703125,725815.875,851.9481201171875,73486011.0925926
80,71766900.0,8471.587,719282.06,848.1143,72487024.48643227,72694736.0,8526.1220703125,725492.5625,851.7584228515625,73420232.81481482
81,71685290.0,8466.733,719312.0,848.1299,72404920.23817486,72629240.0,8522.2802734375,725803.75,851.941162109375,73355056.2962963
82,71624610.0,8463.196,719187.25,848.05676,72344869.45626174,72563872.0,8518.4423828125,725486.25,851.7547607421875,73289325.41666667
83,71552270.0,8458.841,719311.6,848.13226,72271357.27914813,72498296.0,8514.59375,725785.0625,851.9301147460938,73224083.14814815
84,71482904.0,8454.777,719314.44,848.1294,72202575.61099823,72432888.0,8510.751953125,725742.3125,851.9049682617188,73158624.37962963
85,71424810.0,8451.304,719404.5,848.125,72143749.07307287,72367480.0,8506.9091796875,725455.9375,851.7368774414062,73092946.8888889
86,71337470.0,8446.132,719339.6,848.14746,72056537.1246174,72302200.0,8503.0703125,725833.875,851.9590454101562,73028034.73148148
87,71290860.0,8443.437,719347.2,848.154,72010956.99241236,72236872.0,8499.228515625,725902.8125,851.99951171875,72962790.41666667
88,71261336.0,8441.66,719290.9,848.1201,71980882.64615859,72172096.0,8495.4169921875,725527.3125,851.77880859375,72897622.80555555
89,71174950.0,8436.557,719046.56,847.9655,71894559.48969881,72106976.0,8491.583984375,725460.875,851.7399291992188,72832429.05555555
90,71117760.0,8433.117,719314.94,848.12866,71836860.0727385,72041928.0,8487.75,725718.9375,851.8914184570312,72767637.05555555
91,71033290.0,8428.17,719102.7,848.0085,71753180.6403457,71976704.0,8483.90625,725843.75,851.9649047851562,72702516.8888889
92,71007870.0,8426.583,719189.0,848.061,71726450.1815376,71912032.0,8480.0947265625,725717.9375,851.89111328125,72637727.0462963
93,70896750.0,8420.022,719247.75,848.0934,71616161.94799249,71846752.0,8476.2451171875,725670.375,851.8627319335938,72572419.52777778
94,70836930.0,8416.491,719207.44,848.06976,71556563.59618303,71782136.0,8472.4345703125,725771.4375,851.9221801757812,72507924.96296297
95,70799810.0,8414.2295,719221.0,848.0698,71518451.79155843,71717472.0,8468.615234375,725649.125,851.8507080078125,72443116.50925925
96,70693864.0,8408.026,719080.4,847.9953,71413976.35695362,71652632.0,8464.7890625,725387.625,851.6970825195312,72378039.64814815
97,70647110.0,8405.211,719220.94,848.07275,71366727.8588441,71588024.0,8460.970703125,725746.6875,851.9078979492188,72313750.00925925
98,70588110.0,8401.628,719399.75,848.1807,71306727.11705548,71523192.0,8457.1376953125,725740.75,851.9042358398438,72248931.53703703
99,70553864.0,8399.682,719426.0,848.1889,71274094.72661334,71458976.0,8453.3408203125,725584.3125,851.8123168945312,72184542.01851852
