epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss
47,2417161.2,1554.7039,405535.3,636.8179,2822641.0335568367,3195958.0,1787.724853515625,628426.8125,792.7337646484375,3824385.937934028
48,2338721.2,1529.2958,404376.97,635.9095,2743127.5991867394,3133809.75,1770.257080078125,573285.375,757.156005859375,3707095.0477430555
49,2336421.2,1528.5483,401761.12,633.85223,2738227.1082975385,3457145.75,1859.3402099609375,616432.9375,785.13232421875,4073578.341869213
50,2350065.5,1533.0043,404687.84,636.158,2754799.0201554825,3425084.75,1850.6988525390625,614931.1875,784.1756591796875,4040016.238425926
51,2322752.8,1524.072,400896.97,633.1721,2723703.6718697753,3251397.25,1803.163818359375,584310.75,764.4020385742188,3835708.8072916665
52,2319863.5,1523.0935,403682.6,635.3635,2723501.533149322,3319339.75,1821.905517578125,600256.75,774.762451171875,3919596.1125578703
53,2335715.2,1528.3086,404191.9,635.76434,2739922.7584026726,3020570.75,1737.9788818359375,579744.0625,761.4093627929688,3600316.333622685
54,2347007.8,1531.9948,402548.7,634.4612,2749549.527327574,3310754.25,1819.54736328125,579244.3125,761.0811157226562,3889997.776186343
55,2286354.0,1512.0502,398803.0,631.50574,2685097.6985487025,3415038.75,1847.9822998046875,601463.125,775.54052734375,4016500.846498843
56,2339220.8,1529.4631,402613.5,634.52435,2741877.951029958,3297905.0,1816.0135498046875,570841.5625,755.54052734375,3868747.472800926
57,2369259.0,1539.2524,398846.1,631.5506,2768153.873730034,3148665.0,1774.44775390625,566355.3125,752.5657958984375,3715019.6846064813
58,2291293.2,1513.7178,397688.97,630.6302,2689036.228519895,3227535.0,1796.5343017578125,581949.4375,762.8560791015625,3809485.271701389
59,2285680.5,1511.8246,395294.44,628.72754,2680910.838089007,3125550.75,1767.9229736328125,687395.5,829.0928955078125,3812945.322048611
60,2292259.5,1514.0212,400058.4,632.50604,2692323.7742973394,3242073.0,1800.5755615234375,650539.875,806.5604858398438,3892611.481047454
61,2286415.5,1512.1046,396706.38,629.8532,2683173.7341760653,3158320.0,1777.166015625,563446.75,750.6309814453125,3721766.5572916665
62,2290187.0,1513.3475,396669.28,629.8239,2686896.091181936,3475031.75,1864.1439208984375,636730.9375,797.9542236328125,4111763.1219618055
