epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss
19,2951683.0,1718.0385,525331.9,724.8027,3476994.4922226653,3331378.75,1825.206787109375,560454.0,748.6349487304688,3891833.8022280093
20,2942224.2,1715.2944,524121.38,723.966,3466362.277452159,3223406.25,1795.3843994140625,552722.5,743.453125,3776129.0326967593
21,2937415.8,1713.9049,525080.2,724.6291,3462560.338281913,3263354.75,1806.4759521484375,550309.5,741.8285522460938,3813664.447337963
22,2943503.5,1715.6772,525157.2,724.686,3468718.563126945,3236924.5,1799.1453857421875,559049.25,747.69580078125,3795973.9367766203
23,2938349.2,1714.1549,524140.06,723.9694,3462458.8500636593,3326731.5,1823.9332275390625,561855.625,749.5703735351562,3888587.9227430555
24,2937137.8,1713.8246,523019.47,723.20953,3460225.5698658014,3251938.0,1803.3134765625,546072.9375,738.9674682617188,3798011.7434895835
25,2936089.8,1713.502,525117.06,724.6462,3461202.0650142105,3222943.75,1795.255859375,553453.75,743.944580078125,3776397.2994791665
26,2940244.5,1714.7075,523883.47,723.80005,3464109.1125069126,3244625.25,1801.284423828125,556807.25,746.1953735351562,3801433.723813657
27,2939150.8,1714.3856,524374.25,724.1433,3463508.2420924534,3289535.0,1813.7076416015625,550617.375,742.0358276367188,3840152.7421875
28,2930950.5,1712.0107,524392.2,724.1581,3455385.4673377657,3234165.75,1798.3785400390625,551558.125,742.6696166992188,3785723.5465856483
29,2934590.0,1713.0748,523998.7,723.8835,3458631.9805727387,3229311.75,1797.0284423828125,552227.3125,743.1199340820312,3781537.865596065
30,2930892.8,1711.9948,524577.0,724.276,3455500.3498595,3215631.0,1793.218017578125,548837.125,740.8353271484375,3764467.9450231483
31,2932056.0,1712.336,524743.8,724.39825,3456846.09448224,3213969.5,1792.754638671875,553905.125,744.2481689453125,3767874.857349537
32,2924063.0,1710.0057,524070.2,723.93616,3448204.1403569407,3229147.5,1796.9830322265625,549244.375,741.1102905273438,3778392.940248843
33,2936588.8,1713.6246,524025.78,723.8819,3460511.073457072,3268764.5,1807.97265625,551402.3125,742.5645141601562,3820167.322193287
34,2931201.5,1712.0925,523008.78,723.2,3454279.486930605,3202283.5,1789.4921875,551707.875,742.7705078125,3753990.8172743055
35,2935869.8,1713.452,524731.94,724.39026,3460656.039129414,3310113.75,1819.3721923828125,549884.9375,741.54248046875,3860000.2096354165
36,2925052.5,1710.2759,523836.8,723.7702,3448888.2827426116,3215144.5,1793.0821533203125,546782.5,739.4474487304688,3761926.5287905093
37,2928975.8,1711.4235,523200.8,723.32153,3452163.3717222023,3259341.25,1805.3641357421875,552412.875,743.2448120117188,3811753.255063657
38,2930070.8,1711.7465,523714.22,723.6894,3453802.779693086,3232918.25,1798.03173828125,549820.25,741.498779296875,3782738.7145543983
39,2925736.8,1710.4813,524201.94,724.02374,3449953.324503588,3252837.25,1803.562744140625,553649.3125,744.0762329101562,3806487.583912037
40,2925638.8,1710.4482,523014.25,723.1613,3448592.3704490215,3217261.75,1793.6728515625,548177.0625,740.3897094726562,3765439.1100983797
41,2931810.0,1712.2427,523642.44,723.63763,3455426.6190536665,3242256.0,1800.626708984375,548436.5625,740.565185546875,3790693.3022280093
42,2921119.8,1709.14,523896.62,723.81116,3445060.869660517,3223826.25,1795.5018310546875,550982.5625,742.281982421875,3774808.543547454
43,2926263.0,1710.6471,522447.88,722.81024,3448771.044106394,3210574.0,1791.8067626953125,547629.125,740.01953125,3758201.401765046
44,2926315.8,1710.6593,522043.62,722.53406,3448408.7971848557,3222277.75,1795.06982421875,570747.625,755.4783935546875,3793024.687065972
