epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss
45,2627762.0,1621.0513,445177.9,667.22375,3072996.545522647,3590369.75,1894.8271484375,709569.0625,842.3592529296875,4299938.590422453
46,2599814.2,1612.4006,442918.12,665.5252,3042759.9422704093,3405668.25,1845.4459228515625,716009.625,846.1734008789062,4121679.0907118055
47,2618590.0,1618.1821,439535.47,662.9771,3058055.0777990688,3588077.25,1894.22216796875,702096.875,837.9122924804688,4290174.47193287
48,2614273.8,1616.8801,442962.6,665.55695,3057268.7621555016,3487484.5,1867.4803466796875,705300.375,839.821533203125,4192783.864438657
49,2572113.8,1603.7966,440243.25,663.51434,3012411.56759192,3861109.0,1964.9705810546875,724516.9375,851.1856079101562,4585626.557581019
50,2596824.5,1611.4807,441044.97,664.11914,3037925.804756424,3829484.75,1956.906982421875,700125.5625,836.7350463867188,4529611.016927083
51,2617685.5,1617.9447,439190.66,662.7218,3056945.5206007743,3626884.25,1904.438232421875,703145.0625,838.5374145507812,4330029.913917824
52,2568896.2,1602.77,436013.34,660.31165,3004883.082911083,3542776.0,1882.226318359375,746320.875,863.8987426757812,4289097.232060186
53,2578615.2,1605.8131,438387.6,662.113,3017028.1119370353,3468517.75,1862.3961181640625,694295.125,833.2437133789062,4162813.691840278
54,2568236.2,1602.5603,437352.53,661.32983,3005555.5709701898,3391334.0,1841.557861328125,759138.4375,871.2852783203125,4150473.2747395835
55,2573586.0,1604.2325,437461.12,661.3962,3011009.013094312,3688980.75,1920.6717529296875,721300.9375,849.2943115234375,4410281.512586806
56,2520754.5,1587.7,436599.16,660.76385,2957399.9843938886,3654903.0,1911.77978515625,852899.3125,923.5255126953125,4507801.419849537
57,2595897.2,1611.1951,451011.94,671.58246,3046974.5197937833,3414393.75,1847.807861328125,731111.3125,855.0504150390625,4145505.564670139
58,2555937.2,1598.7473,434266.53,658.99347,2990262.3469273257,3901192.5,1975.1439208984375,709974.9375,842.6004028320312,4611168.099681713
59,2529550.5,1590.4357,431513.47,656.90076,2961003.116190617,3562785.75,1887.533935546875,824755.625,908.1605224609375,4387540.902054398
60,2534818.2,1592.1139,432117.53,657.36237,2966950.170473617,3703910.75,1924.5550537109375,734749.625,857.1754760742188,4438661.266203703
61,2569868.8,1603.0956,428007.72,654.22974,2997931.1881301603,3806001.75,1950.8980712890625,741398.4375,861.0449829101562,4547401.076822917
62,2509711.2,1584.216,431317.88,656.75555,2941066.1353920177,3912090.75,1977.9005126953125,784958.5625,885.9788208007812,4697049.222800926
63,2511699.5,1584.8136,426332.44,652.9137,2937930.145268011,3483517.75,1866.41845703125,733596.125,856.5025634765625,4217113.475405092
64,2524667.5,1588.9247,427007.75,653.4536,2951681.1911780783,3684169.5,1919.4188232421875,717543.125,847.0792236328125,4401711.983940972
65,2532336.5,1591.338,422546.62,650.0395,2954909.4297098047,3480129.25,1865.510498046875,695699.625,834.0858764648438,4175827.951533565
66,2530811.8,1590.7523,428131.12,654.321,2958630.236874341,3497659.75,1870.2027587890625,721971.125,849.688720703125,4219630.175491898
67,2488814.2,1577.6072,422899.2,650.3086,2911746.8051800136,3563428.75,1887.704345703125,713405.6875,844.6336669921875,4276833.916666667
