epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,second_out_loss,second_out_root_mean_squared_error,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss,val_second_out_loss,val_second_out_root_mean_squared_error
61,5898128.0,2428.631,593857.25,770.6299,7231057.503501248,738921.0,859.6146,6225116.0,2495.017578125,639921.9375,799.9511108398438,7695434.577835648,830398.8125,911.2620239257812
62,5914455.5,2431.9626,594832.75,771.2619,7246939.902862085,737641.4,858.86523,6148399.5,2479.5966796875,639546.9375,799.716796875,7617183.597800926,829238.25,910.625244140625
63,5902291.0,2429.3684,595107.5,771.3569,7235323.770194064,738532.6,859.3598,6160728.5,2482.081787109375,638198.8125,798.8734130859375,7633045.457465278,834118.125,913.3007202148438
64,5897993.0,2428.5952,594558.5,771.07544,7230984.651003756,738357.0,859.27734,6250178.5,2500.036376953125,635086.5,796.9231567382812,7720274.776909722,835006.9375,913.7869873046875
65,5898498.5,2428.702,594270.2,770.89606,7230706.600256565,737830.44,858.9755,6065377.0,2462.798583984375,642285.75,801.42724609375,7540724.498263889,833063.25,912.7230834960938
66,5892186.0,2427.228,593286.3,770.2574,7223091.661642532,738344.1,859.2751,6073312.5,2464.408935546875,630187.9375,793.84375,7539081.633101852,835581.1875,914.1012573242188
67,5906310.5,2430.3145,594577.1,771.0919,7237910.261688508,736894.4,858.4287,6130737.0,2476.032958984375,640733.3125,800.4583129882812,7605578.036747686,834106.5625,913.2945556640625
68,5909468.0,2430.963,594613.94,771.12164,7241939.695701729,737716.2,858.9131,6090226.0,2467.838134765625,635418.0625,797.13134765625,7558984.922453703,833341.5625,912.87548828125
69,5893564.5,2427.6824,594134.8,770.8096,7226143.323180573,738335.0,859.2728,6123856.5,2474.642333984375,640976.0625,800.60986328125,7602886.642361111,838053.5,915.4524536132812
70,5890325.5,2427.0066,595039.0,771.39197,7223317.98327664,737906.9,859.0177,6211760.5,2492.340087890625,635382.8125,797.1092529296875,7681643.42650463,834501.3125,913.5104370117188
71,5889080.0,2426.7441,594273.6,770.83203,7221514.985361635,738314.2,859.2113,6135270.5,2476.947509765625,631684.9375,794.786376953125,7603865.427372686,836910.3125,914.8280029296875
72,5906475.0,2430.3455,594577.8,771.09735,7239317.734844003,738135.75,859.157,6274861.0,2504.966796875,634151.5,796.3361206054688,7746020.977141203,837008.375,914.8817138671875
73,5877197.0,2424.265,594631.8,771.1307,7209415.371352465,737700.1,858.90405,6146614.0,2479.237060546875,638638.875,799.1487426757812,7627996.127314814,842743.25,918.01025390625
74,5882256.0,2425.3647,594396.9,770.9752,7213888.332477044,737086.56,858.54333,6133241.0,2476.537841796875,638416.375,799.0096435546875,7624142.900462963,852487.6875,923.3025512695312
75,5881059.0,2425.1133,594511.75,771.05493,7214095.055399445,738371.25,859.2956,6135160.5,2476.925537109375,645610.6875,803.4991455078125,7631299.950520833,850530.0625,922.2418823242188
76,5900908.0,2429.197,594366.7,770.9598,7233762.531221868,738361.9,859.2883,6094743.0,2468.753662109375,638292.4375,798.931884765625,7567839.234375,834801.875,913.6748657226562
77,5894889.5,2427.9358,594923.25,771.3154,7227018.861623563,737206.5,858.61456,6564822.0,2562.190673828125,645139.9375,803.2060546875,8062855.095775463,852892.9375,923.5218505859375
78,5880591.5,2424.9993,594650.9,771.14484,7213422.7877935385,738122.5,859.1477,6084003.0,2466.576904296875,638354.6875,798.9710693359375,7560738.111400463,838381.75,915.6317749023438
79,5893604.0,2427.6978,594853.7,771.27576,7226881.109297436,738282.56,859.2435,6180045.5,2485.9697265625,641829.5625,801.1424560546875,7658852.169270833,836977.875,914.8648681640625
80,5877531.5,2424.381,592859.8,769.97986,7207958.097906325,737452.7,858.7555,6076775.5,2465.111328125,630199.25,793.8510131835938,7546904.658564814,839931.5,916.477783203125
81,5878374.0,2424.5588,593823.06,770.60547,7209410.984381028,737085.0,858.5411,6094892.5,2468.78369140625,641711.125,801.0686645507812,7570211.376157408,833606.25,913.0206298828125
82,5880309.0,2424.9526,594415.1,770.9914,7212235.539929975,737408.06,858.7314,6188256.5,2487.6201171875,636393.3125,797.7427368164062,7669367.557002314,844717.875,919.0853271484375
83,5878472.0,2424.5657,594357.44,770.9548,7211035.551694038,738129.7,859.1543,6188872.5,2487.7451171875,633785.75,796.1065673828125,7675908.119212963,853249.4375,923.71484375
84,5892452.5,2427.4595,594603.06,771.11346,7225599.561668896,738406.6,859.3123,6122543.5,2474.377197265625,636265.25,797.662353515625,7602197.580150463,843391.25,918.363037109375
85,5889649.5,2426.87,592464.25,769.7237,7219246.626623627,737061.94,858.53,6099340.0,2469.6845703125,628818.3125,792.98095703125,7563165.611689814,835003.9375,913.7855224609375
86,5893224.5,2427.6086,594723.94,771.1899,7224943.464389516,736926.56,858.4471,6150739.0,2480.068359375,634059.125,796.2781372070312,7626344.160590278,841545.1875,917.3576049804688
87,5887494.0,2426.2795,594622.75,771.11774,7220055.451368348,738607.8,859.41437,6135190.5,2476.931640625,638209.875,798.8801879882812,7608852.840277778,835454.125,914.0316772460938
88,5881150.0,2425.1284,594637.8,771.1369,7213359.024978138,737441.75,858.7545,6217004.0,2493.391845703125,639452.3125,799.6575317382812,7696664.844618056,840208.6875,916.62890625
89,5878179.0,2424.5134,594077.4,770.7706,7209748.752613879,737389.5,858.7219,6079216.5,2465.6064453125,643989.1875,802.4893188476562,7565109.657118056,841903.9375,917.55322265625
90,5876405.5,2424.147,594230.9,770.8666,7208840.845311737,738112.1,859.13904,6148212.5,2479.558837890625,634747.6875,796.7105712890625,7621317.482928241,838357.875,915.6187744140625
91,5893082.5,2427.4734,594442.75,770.9947,7225093.404980838,738090.56,859.08813,6089955.5,2467.78369140625,637946.8125,798.7157592773438,7569033.940393519,841131.5625,917.1322631835938
92,5880304.5,2424.9497,593649.25,770.4895,7211864.331943337,737831.5,858.9737,6426680.5,2535.08984375,632302.4375,795.1743774414062,7900330.155092592,841347.5,917.2498779296875
93,5897475.0,2428.459,594610.94,771.1154,7229272.57426567,737231.56,858.6271,6293341.5,2508.6533203125,643624.4375,802.2619018554688,7788183.55005787,851218.8125,922.6151123046875
94,5870069.5,2422.8425,594040.25,770.7476,7201331.908181474,737105.25,858.5534,6156362.5,2481.2021484375,638442.5625,799.0259399414062,7634666.915509259,839860.0625,916.438720703125
95,5883749.0,2425.668,594372.1,770.964,7215710.215675558,737449.8,858.7564,6315081.5,2512.982421875,636943.0625,798.0870971679688,7803034.124131944,851009.4375,922.5017700195312
96,5878601.0,2424.522,594063.9,770.7616,7209881.546030633,737488.75,858.7789,6249702.0,2499.93994140625,639426.3125,799.6414184570312,7728619.970486111,839492.75,916.2384033203125
97,5870930.5,2423.0183,593213.9,770.2068,7200787.938356825,736531.9,858.2212,6153574.5,2480.639892578125,631723.625,794.8103637695312,7620184.65162037,834886.3125,913.7210693359375
98,5883793.0,2425.6628,594688.75,771.1675,7215598.219028911,737051.6,858.51996,6131935.0,2476.2744140625,639215.3125,799.5093994140625,7607890.276041667,836741.4375,914.7356567382812
99,5888592.5,2426.6672,593944.4,770.6866,7219843.50591579,737154.44,858.5857,6131564.0,2476.199951171875,632998.0625,795.61181640625,7601049.91869213,836487.125,914.5966186523438
