epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss
32,73611144.0,8579.733,631260.2,794.5283,74243100.82810771,74540664.0,8633.693359375,596432.8125,772.2905883789062,75137104.50925925
33,73490090.0,8572.695,631088.06,794.42065,74122214.65315466,74420240.0,8626.716796875,596401.3125,772.2702026367188,75016636.52777778
34,73354910.0,8564.773,631155.94,794.4632,73986482.96890353,74300144.0,8619.751953125,596457.0625,772.3063354492188,74896589.78703703
35,73232824.0,8557.664,631144.8,794.4539,73864780.27099462,74180360.0,8612.798828125,596365.6875,772.247314453125,74776703.22222222
36,73105360.0,8550.199,631043.44,794.3906,73736922.37526685,74060248.0,8605.8271484375,596272.125,772.1864624023438,74656518.67592593
37,73008090.0,8544.492,631157.3,794.4494,73639483.88446204,73940496.0,8598.865234375,596465.25,772.3116455078125,74536951.89814815
38,72891384.0,8537.672,631137.5,794.445,73523002.81056611,73821080.0,8591.919921875,596432.9375,772.290771484375,74417503.25925925
39,72772936.0,8530.695,631161.8,794.4501,73403923.84742406,73701736.0,8584.9697265625,596414.875,772.2787475585938,74298118.46296297
40,72633280.0,8522.4,631121.75,794.4391,73262449.85066488,73582376.0,8578.017578125,596414.625,772.2788696289062,74178813.1111111
41,72520920.0,8515.912,631131.56,794.4443,73151878.1752617,73463448.0,8571.0810546875,596370.25,772.2501831054688,74059806.32407407
42,72411970.0,8509.514,631051.8,794.37415,73042851.56212865,73344848.0,8564.16015625,596295.6875,772.2017822265625,73941152.3611111
43,72287190.0,8502.2,630994.9,794.3478,72918420.73345508,73226312.0,8557.2373046875,596366.4375,772.2477416992188,73822673.74074075
44,72196216.0,8496.873,631076.75,794.41144,72827910.7848453,73108056.0,8550.3251953125,596372.375,772.25146484375,73704420.37962963
