epoch,first_out_loss,first_out_root_mean_squared_error,last_out_loss,last_out_root_mean_squared_error,loss,second_out_loss,second_out_root_mean_squared_error,val_first_out_loss,val_first_out_root_mean_squared_error,val_last_out_loss,val_last_out_root_mean_squared_error,val_loss,val_second_out_loss,val_second_out_root_mean_squared_error
34,148565800.0,12188.778,562955.56,750.31146,149941209.5374881,811961.06,901.099,150930512.0,12285.3798828125,545924.75,738.8671875,152324254.66666666,847783.5625,920.75146484375
35,148481440.0,12185.025,563028.6,750.3494,149849744.98809126,811960.94,901.06036,150841344.0,12281.748046875,545729.125,738.734619140625,152234718.5925926,847635.875,920.6713256835938
36,148390140.0,12181.536,562843.8,750.2383,149764213.2565138,811405.3,900.7906,150752688.0,12278.1416015625,545766.6875,738.76025390625,152146165.5925926,847662.875,920.6862182617188
37,148296640.0,12177.689,562803.6,750.2107,149670470.43144113,811464.25,900.82336,150663728.0,12274.51171875,545871.5,738.8311767578125,152057076.8888889,847505.6875,920.6006469726562
38,148221540.0,12174.636,562935.8,750.2949,149595985.65168858,811338.6,900.7488,150575072.0,12270.904296875,545652.6875,738.68310546875,151968238.25925925,847500.9375,920.5980224609375
39,148142110.0,12171.357,562810.75,750.20483,149516561.79325598,811871.94,901.0237,150486336.0,12267.291015625,545646.6875,738.6788330078125,151879547.7037037,847545.5,920.6221923828125
40,148026990.0,12166.681,562838.06,750.23157,149402239.46541834,811262.7,900.7098,150397472.0,12263.6630859375,545836.4375,738.8073120117188,151790626.66666666,847348.875,920.5155029296875
41,147942200.0,12163.004,562945.6,750.30237,149312811.64556703,811243.3,900.69434,150308784.0,12260.0498046875,545791.9375,738.77734375,151702127.74074075,847524.5625,920.6112060546875
42,147860600.0,12159.793,562819.8,750.21844,149234789.33882046,811372.2,900.76483,150220144.0,12256.431640625,545828.5,738.8020629882812,151613392.74074075,847465.5625,920.5789794921875
43,147773150.0,12156.232,563090.25,750.40234,149148909.18799353,811658.1,900.9301,150131888.0,12252.8310546875,545606.0625,738.6517333984375,151524801.85185185,847349.0625,920.5155639648438
44,147682510.0,12152.407,562851.4,750.24194,149055360.28025413,811378.1,900.7707,150042976.0,12249.2041015625,545719.25,738.7281494140625,151435884.2037037,847228.9375,920.4506225585938
45,147584180.0,12148.381,562851.0,750.23895,148957390.0225829,811431.6,900.79425,149954320.0,12245.5869140625,545650.6875,738.681640625,151347508.92592594,847505.6875,920.6005249023438
46,147508940.0,12145.395,562861.56,750.2502,148885161.90004888,811583.1,900.8889,149866032.0,12241.9794921875,545796.5625,738.780517578125,151259452.7222222,847631.25,920.6688232421875
47,147425250.0,12141.962,562992.94,750.3379,148801721.54139766,811513.44,900.8506,149777616.0,12238.3662109375,545786.75,738.77392578125,151170746.64814815,847324.375,920.5022583007812
48,147352670.0,12138.885,562984.7,750.3323,148726810.8167391,811125.3,900.6359,149689456.0,12234.7646484375,545842.4375,738.8114013671875,151083045.05555555,847747.0625,920.731689453125
49,147239230.0,12134.215,563052.6,750.3746,148613524.89827412,811284.1,900.7214,149601152.0,12231.1552734375,546015.875,738.928955078125,150994417.87037036,847228.3125,920.4501342773438
50,147157630.0,12130.869,563009.25,750.34155,148531883.4941228,810962.75,900.536,149512592.0,12227.533203125,545639.75,738.6742553710938,150905448.42592594,847213.875,920.4420166015625
51,147063870.0,12127.054,562851.7,750.2323,148438992.82080302,810870.4,900.4811,149424720.0,12223.939453125,545652.625,738.6829833984375,150817538.37037036,847210.4375,920.4403686523438
52,147010910.0,12124.793,562882.6,750.26074,148385472.79220146,812042.06,901.1433,149336880.0,12220.3466796875,545786.875,738.77392578125,150731240.5925926,848547.1875,921.1661376953125
53,146893810.0,12119.95,562897.0,750.2727,148267765.2330564,811619.0,900.89905,149248320.0,12216.7216796875,545837.875,738.8084106445312,150641344.92592594,847217.4375,920.444091796875
54,146807400.0,12116.441,562917.8,750.28485,148182137.9862651,811184.0,900.6586,149160400.0,12213.123046875,545636.9375,738.67236328125,150553436.35185185,847389.25,920.5374145507812
55,146731070.0,12113.252,562723.6,750.1552,148104391.44607627,810798.06,900.4499,149072400.0,12209.5205078125,545574.3125,738.630126953125,150465353.9074074,847334.6875,920.5079345703125
56,146652200.0,12110.108,562854.2,750.24445,148028734.09192625,811096.6,900.618,148984944.0,12205.9384765625,545814.5,738.7925415039062,150377984.57407406,847227.9375,920.4497680664062
57,146538820.0,12105.168,562886.4,750.25476,147908830.31024462,810731.75,900.4149,148896688.0,12202.328125,545595.5625,738.6444702148438,150289449.46296296,847115.4375,920.3887939453125
58,146466960.0,12102.369,562918.6,750.2801,147841370.60500526,810991.3,900.5396,148808928.0,12198.7275390625,545668.3125,738.6936645507812,150201649.66666666,847054.9375,920.355712890625
59,146358030.0,12097.832,562833.8,750.2254,147731421.29663828,811057.5,900.5801,148721056.0,12195.123046875,545893.6875,738.8463134765625,150114549.8148148,847642.0,920.6748046875
60,146288260.0,12094.937,562931.1,750.29565,147661301.7563209,810933.44,900.5252,148633360.0,12191.5283203125,545800.5,738.7831420898438,150026371.1851852,847166.75,920.41650390625
61,146222420.0,12092.282,563010.9,750.347,147597541.14663443,811188.4,900.66785,148545776.0,12187.93359375,545910.3125,738.8576049804688,149939040.33333334,847388.5625,920.537109375
62,146134030.0,12088.582,563043.6,750.37006,147508215.58928984,811410.9,900.7806,148458112.0,12184.3388671875,545681.5,738.7025146484375,149850681.6111111,846913.875,920.2793579101562
63,146029780.0,12084.358,562928.3,750.29205,147405477.70755422,810892.25,900.4986,148370256.0,12180.7314453125,545508.5625,738.5858154296875,149763341.7222222,847590.0,920.6466674804688
64,145935940.0,12080.38,562658.25,750.113,147309237.8511793,811062.94,900.59937,148282576.0,12177.1357421875,545360.0625,738.4850463867188,149675476.24074075,847502.0,920.5986938476562
65,145851740.0,12076.979,562659.25,750.1143,147227299.74598113,811323.06,900.7407,148195152.0,12173.5419921875,545640.25,738.674560546875,149588171.96296296,847427.6875,920.5585327148438
66,145793390.0,12074.441,562758.7,750.1811,147166595.42045835,811652.5,900.928,148107808.0,12169.9521484375,545484.3125,738.5691528320312,149500577.7777778,847328.8125,920.5046997070312
67,145663760.0,12069.089,562792.6,750.202,147037622.04686335,811853.06,901.0378,148020048.0,12166.3486328125,546080.4375,738.9725341796875,149414610.46296296,848474.6875,921.1268310546875
68,145611780.0,12066.989,562799.94,750.2094,146987399.02548933,812368.9,901.32556,147933056.0,12162.7744140625,545372.25,738.4931030273438,149326066.7222222,847666.5625,920.6880493164062
69,145491950.0,12061.933,562852.25,750.23914,146864586.9850562,811435.8,900.7991,147845568.0,12159.1826171875,545655.6875,738.6849975585938,149238440.3148148,847143.5625,920.4038696289062
70,145425460.0,12059.227,562877.44,750.25964,146798573.56290027,810876.8,900.4463,147758320.0,12155.5888671875,545921.8125,738.8651733398438,149151985.7037037,847767.25,920.7429809570312
71,145322860.0,12055.028,562768.3,750.18634,146698256.70701408,811547.4,900.86774,147671104.0,12152.0029296875,545533.6875,738.6025390625,149064504.2777778,847822.875,920.7728881835938
72,145222850.0,12050.859,562733.0,750.16376,146597110.2425474,811207.8,900.67206,147583696.0,12148.4033203125,545453.75,738.5484619140625,148976418.33333334,847233.5625,920.452880859375
73,145163780.0,12048.448,562726.8,750.157,146538680.1004141,810975.7,900.5482,147496576.0,12144.81640625,545639.0,738.673828125,148889430.92592594,847206.6875,920.4382934570312
74,145082740.0,12044.89,562782.94,750.19196,146453694.37732452,811593.94,900.8849,147409472.0,12141.2294921875,545496.4375,738.5773315429688,148803703.87037036,848746.0,921.274169921875
75,144973390.0,12040.533,562724.75,750.1576,146348774.04459992,811666.44,900.9279,147322240.0,12137.63671875,545414.25,738.521728515625,148715776.0925926,848130.8125,920.9401245117188
76,144885940.0,12036.858,562693.0,750.13184,146260203.9723244,811524.7,900.83575,147235200.0,12134.05078125,545573.6875,738.6298217773438,148627782.1851852,846998.0625,920.3250732421875
77,144804860.0,12033.574,562773.3,750.1882,146180404.09773913,810596.7,900.3375,147148544.0,12130.4794921875,545459.5625,738.5521850585938,148540786.57407406,846814.8125,920.2254638671875
78,144746690.0,12031.114,562577.3,750.0609,146121664.82080302,811462.3,900.82324,147061520.0,12126.890625,545393.5625,738.5074462890625,148454322.6851852,847418.0,920.552978515625
79,144632160.0,12026.316,562663.5,750.11615,146006262.00303507,811294.2,900.7294,146974448.0,12123.30078125,545674.125,738.6974487304688,148367464.5925926,847365.25,920.5244140625
80,144556530.0,12023.18,562576.5,750.0603,145930592.61791712,811236.0,900.6965,146887536.0,12119.7158203125,545263.4375,738.4196166992188,148279631.7777778,846850.8125,920.2452392578125
81,144486620.0,12020.29,562449.4,749.9746,145861258.489776,811432.8,900.8047,146801008.0,12116.1474609375,545057.125,738.27978515625,148192898.2777778,846844.5625,920.2416381835938
82,144383620.0,12015.8955,562557.3,750.00885,145755053.9627048,810999.44,900.51373,146714112.0,12112.5595703125,545432.625,738.5341186523438,148106935.2962963,847435.25,920.5625
83,144270290.0,12011.245,562537.7,750.015,145644090.54224646,811629.4,900.9067,146627248.0,12108.9736328125,545313.0625,738.4533081054688,148020923.16666666,848351.25,921.0597534179688
84,144194460.0,12008.118,562621.3,750.08417,145568915.7817845,811472.7,900.7997,146540864.0,12105.4091796875,545376.125,738.49609375,147933386.75925925,847096.9375,920.3787841796875
85,144125260.0,12005.147,562657.5,750.10834,145497559.08392707,811305.06,900.73444,146454240.0,12101.83203125,545409.625,738.5184936523438,147847538.07407406,847808.4375,920.7651977539062
86,144006560.0,12000.252,562662.4,750.1167,145380174.84750122,811491.25,900.8356,146367616.0,12098.25,545464.125,738.5552368164062,147761297.12962964,848191.0625,920.9729614257812
87,143924820.0,11996.876,562782.44,750.1958,145299134.49687493,811167.5,900.65674,146280928.0,12094.666015625,546124.5,739.0023803710938,147674213.2222222,847184.0625,920.4260864257812
88,143887140.0,11995.277,562717.4,750.14606,145260197.89994597,810803.75,900.448,146194816.0,12091.107421875,545153.125,738.3447875976562,147586814.9814815,846833.6875,920.2356567382812
89,143774930.0,11990.655,562560.3,750.0498,145148759.13742638,810329.44,900.19366,146108224.0,12087.5244140625,545294.8125,738.4407348632812,147500285.85185185,846718.125,920.1729125976562
90,143711650.0,11987.981,562559.8,750.0427,145084485.59746906,810306.8,900.17303,146022176.0,12083.9619140625,545390.3125,738.5054931640625,147414553.8888889,846997.875,920.3248291015625
91,143618380.0,11984.014,562587.6,750.0662,144989678.73391804,810423.8,900.2451,145935856.0,12080.390625,545189.0,738.369140625,147327889.8888889,846865.625,920.2530517578125
92,143558640.0,11981.599,562778.1,750.172,144932083.0867049,810562.75,900.31055,145849712.0,12076.82421875,545224.125,738.3931274414062,147242138.7962963,847190.6875,920.4296875
93,143436590.0,11976.175,562589.75,750.06274,144802376.05473393,810986.1,900.5523,145763152.0,12073.2421875,545305.6875,738.4481201171875,147155867.64814815,847419.4375,920.553955078125
94,143324080.0,11971.807,562565.44,750.0452,144697698.6967772,810841.94,900.4696,145676688.0,12069.6591796875,545181.25,738.36376953125,147069246.6111111,847375.0625,920.5296630859375
95,143267780.0,11969.463,562553.75,750.04236,144641052.1836467,810534.56,900.30493,145590848.0,12066.1064453125,545084.5,738.2984008789062,146982681.74074075,846732.8125,920.180908203125
96,143154780.0,11964.803,562607.56,750.0702,144529495.13351682,810222.8,900.11786,145504576.0,12062.52734375,545293.875,738.440185546875,146896681.74074075,846809.5,920.2222290039062
97,143076020.0,11961.491,562774.0,750.19104,144451581.82175466,811641.94,900.923,145418576.0,12058.9638671875,545359.3125,738.4842529296875,146811562.0,847609.5,920.6572875976562
98,143026420.0,11959.31,562598.2,750.00165,144399181.17132643,811484.1,900.8072,145332656.0,12055.400390625,545083.75,738.2979736328125,146725793.35185185,848014.9375,920.8772583007812
99,142923950.0,11954.907,562471.2,749.9746,144293106.33359912,810818.2,900.4488,145246960.0,12051.84375,545188.9375,738.369140625,146639004.62962964,846848.0625,920.2435913085938
